Date,Humidity,Pressure,WindSpeed,PreviousTemp,Temperature
2022-09-24,64.82,1007.32,24.45,23.09,19.38
2022-09-25,56.42,1015.32,15.23,24.07,18.77
2022-09-26,64.5,1012.99,8.61,24.78,21.04
2022-09-27,70.36,1004.35,10.3,25.46,20.61
2022-09-28,67.12,1009.7,10.19,19.65,17.26
2022-09-29,61.14,1012.06,4.82,24.97,21.32
2022-09-30,56.27,1023.68,10.68,22.71,16.79
2022-10-01,65.76,1017.14,14.93,24.61,19.19
2022-10-02,63.71,1007.8,6.9,24.6,18.4
2022-10-03,67.29,1017.03,16.19,26.26,20.08
2022-10-04,65.55,1006.98,13.95,25.53,21.11
2022-10-05,68.52,1020.24,9.06,25.35,20.66
2022-10-06,57.5,1012.59,11.43,25.4,22.25
2022-10-07,70.55,1014.59,18.39,22.7,17.72
2022-10-08,62.78,1021.8,14.93,21.96,16.17
2022-10-09,76.0,1008.85,12.04,23.65,14.58
2022-10-10,56.72,1008.42,11.05,23.18,19.32
2022-10-11,73.77,1012.6,12.31,20.73,15.75
2022-10-12,63.07,1020.82,9.95,22.14,17.06
2022-10-13,57.2,1008.14,3.58,21.01,15.91
2022-10-14,58.44,1001.69,20.17,19.05,14.13
2022-10-15,59.66,1013.7,12.62,23.61,18.99
2022-10-16,64.94,1018.83,13.59,20.74,17.69
2022-10-17,65.7,1022.18,11.77,24.97,20.3
2022-10-18,58.09,1013.97,9.06,16.73,16.8
2022-10-19,62.01,1014.33,11.26,18.93,14.47
2022-10-20,77.24,1022.26,5.6,20.08,17.25
2022-10-21,74.41,1007.25,21.11,22.36,16.35
2022-10-22,65.43,1014.76,7.06,20.59,17.98
2022-10-23,62.71,1017.75,7.87,20.25,16.51
2022-10-24,63.35,1019.15,10.24,16.95,15.89
2022-10-25,66.87,1014.45,17.15,16.74,13.76
2022-10-26,55.48,1017.27,12.06,19.85,16.14
2022-10-27,60.9,1004.76,7.06,16.0,13.82
2022-10-28,51.08,1014.0,17.02,17.7,15.01
2022-10-29,65.61,1019.65,14.92,19.83,16.67
2022-10-30,67.41,1012.57,14.15,16.44,11.76
2022-10-31,59.56,1017.87,14.86,22.0,17.99
2022-11-01,74.02,1019.9,21.58,21.03,16.22
2022-11-02,54.47,1016.04,20.74,14.75,12.74
2022-11-03,52.86,1018.69,9.25,16.04,16.5
2022-11-04,64.74,1013.11,18.5,12.93,11.66
2022-11-05,70.55,1016.98,13.53,16.12,12.99
2022-11-06,75.06,1021.14,14.0,19.41,15.38
2022-11-07,60.12,1018.96,5.23,16.7,15.36
2022-11-08,70.93,1015.32,11.32,18.51,15.34
2022-11-09,63.16,1019.46,8.75,14.03,10.17
2022-11-10,62.27,1021.99,15.31,19.02,15.37
2022-11-11,69.71,1008.24,16.28,15.94,10.52
2022-11-12,68.14,1024.36,3.7,17.08,16.55
2022-11-13,52.59,1016.95,11.91,16.75,14.94
2022-11-14,74.0,1020.83,16.49,14.05,10.86
2022-11-15,73.37,1024.76,11.25,14.22,12.98
2022-11-16,59.38,1011.98,14.92,18.79,16.1
2022-11-17,66.57,1015.36,13.4,17.44,12.76
2022-11-18,67.3,1017.53,13.37,18.78,15.11
2022-11-19,65.7,1015.11,10.91,17.1,13.81
2022-11-20,60.06,1027.77,7.13,16.61,12.76
2022-11-21,59.25,1014.87,7.51,12.42,10.76
2022-11-22,63.81,1016.43,14.84,15.54,12.76
2022-11-23,72.23,1020.28,12.08,15.99,12.84
2022-11-24,67.86,1013.3,11.45,20.28,14.34
2022-11-25,61.5,1017.39,10.3,17.42,16.43
2022-11-26,69.53,1021.0,10.78,19.22,15.52
2022-11-27,44.21,1017.8,16.19,17.08,15.66
2022-11-28,72.22,1019.04,10.66,14.14,12.25
2022-11-29,52.03,1016.9,6.64,15.9,13.85
2022-11-30,61.7,1012.02,14.97,16.1,14.02
2022-12-01,56.43,1021.24,11.18,13.46,12.05
2022-12-02,55.22,1028.44,12.13,14.63,12.44
2022-12-03,72.44,1019.8,18.43,14.97,12.46
2022-12-04,61.06,1020.86,11.92,18.91,17.95
2022-12-05,66.78,1023.23,13.16,10.75,10.6
2022-12-06,64.04,1013.45,7.28,17.94,16.42
2022-12-07,67.73,1028.34,11.12,13.19,10.97
2022-12-08,64.94,1020.86,14.44,12.19,8.59
2022-12-09,55.44,1028.04,5.78,17.77,18.29
2022-12-10,71.41,1016.23,12.8,16.76,16.1
2022-12-11,60.99,1029.01,12.4,17.88,17.49
2022-12-12,53.56,1023.81,12.17,16.85,14.76
2022-12-13,61.47,1022.72,16.15,19.6,14.69
2022-12-14,74.98,1021.13,13.34,16.28,11.52
2022-12-15,70.44,1018.73,17.91,14.69,9.49
2022-12-16,62.05,1025.99,8.03,15.78,14.0
2022-12-17,62.05,1020.69,12.54,17.75,17.13
2022-12-18,62.25,1010.16,12.34,13.29,11.33
2022-12-19,79.04,1014.41,7.72,13.57,11.26
2022-12-20,67.17,1019.07,15.83,14.32,13.64
2022-12-21,67.51,1021.55,21.3,10.37,8.09
2022-12-22,71.71,1019.71,11.93,15.31,15.18
2022-12-23,66.17,1026.09,14.02,10.86,12.39
2022-12-24,62.68,1010.23,12.34,15.14,12.65
2022-12-25,63.11,1020.69,9.15,16.94,13.9
2022-12-26,63.97,1010.87,4.72,14.01,13.43
2022-12-27,64.21,1023.75,9.18,18.76,15.51
2022-12-28,69.55,1019.46,6.43,11.88,9.17
2022-12-29,64.81,1022.01,18.82,17.74,16.02
2022-12-30,69.56,1015.58,11.54,16.63,15.15
2022-12-31,63.85,1026.27,10.62,11.41,10.85
2023-01-01,64.95,1025.05,15.56,21.19,15.53
2023-01-02,50.4,1022.73,7.51,15.12,12.95
2023-01-03,70.78,1019.14,8.93,13.37,11.57
2023-01-04,66.77,1022.66,12.27,12.25,10.14
2023-01-05,71.31,1016.19,16.12,14.91,11.39
2023-01-06,44.03,1023.97,14.01,15.16,15.93
2023-01-07,78.9,1027.9,12.99,15.72,13.37
2023-01-08,63.28,1024.97,12.31,14.89,14.83
2023-01-09,71.99,1015.93,13.6,17.0,12.19
2023-01-10,56.92,1021.34,12.81,14.81,12.89
2023-01-11,68.46,1013.02,7.88,11.47,11.14
2023-01-12,56.77,1022.31,12.18,15.46,14.48
2023-01-13,59.75,1021.65,7.71,10.65,12.53
2023-01-14,77.48,1010.0,12.32,16.71,13.3
2023-01-15,62.71,1013.49,10.08,13.85,14.57
2023-01-16,65.53,1017.83,22.16,16.44,13.67
2023-01-17,70.07,1017.68,11.84,19.05,16.69
2023-01-18,67.41,1013.08,6.38,14.16,11.87
2023-01-19,64.95,1021.01,11.46,18.66,15.58
2023-01-20,66.42,1020.27,14.08,15.46,14.1
2023-01-21,80.65,1017.97,18.69,20.36,16.96
2023-01-22,63.38,1015.1,9.64,15.79,14.54
2023-01-23,65.15,1024.06,5.67,14.84,13.25
2023-01-24,71.05,1027.02,15.27,18.3,16.48
2023-01-25,71.39,1016.26,6.48,15.93,10.49
2023-01-26,71.91,1015.55,10.26,15.14,10.55
2023-01-27,68.03,1020.99,10.97,16.04,14.36
2023-01-28,55.51,1016.67,11.72,17.1,15.06
2023-01-29,74.89,1017.69,14.76,20.26,16.34
2023-01-30,55.39,1022.0,9.27,13.17,12.66
2023-01-31,65.48,1008.68,10.91,17.58,15.16
2023-02-01,58.03,1024.74,11.94,19.02,15.39
2023-02-02,62.81,1018.43,12.6,18.19,15.97
2023-02-03,65.5,1015.92,12.39,20.77,18.1
2023-02-04,65.4,1017.45,13.74,17.85,16.24
2023-02-05,66.04,1017.62,15.38,17.73,17.01
2023-02-06,74.33,1009.06,13.57,19.56,15.25
2023-02-07,66.15,1025.1,13.81,18.61,15.72
2023-02-08,61.21,1017.74,5.67,17.66,13.53
2023-02-09,69.61,1019.66,12.2,19.78,15.21
2023-02-10,71.12,1022.11,13.92,17.35,13.71
2023-02-11,54.14,1012.15,14.92,17.57,16.47
2023-02-12,66.86,1019.53,9.23,17.89,14.2
2023-02-13,67.52,1015.72,9.36,22.17,18.93
2023-02-14,60.47,1021.2,9.7,12.25,11.45
2023-02-15,72.11,1006.23,14.15,20.35,15.32
2023-02-16,61.37,1016.27,16.14,19.7,16.4
2023-02-17,63.23,1013.65,10.37,16.07,13.19
2023-02-18,61.08,1018.72,15.63,20.6,16.31
2023-02-19,62.33,1018.8,12.49,21.11,15.17
2023-02-20,54.48,1012.81,11.5,21.51,17.88
2023-02-21,52.0,1012.68,11.15,14.53,12.78
2023-02-22,73.18,1015.58,14.99,23.53,17.29
2023-02-23,56.02,1011.54,13.3,19.05,16.67
2023-02-24,54.94,1020.13,21.1,22.34,19.07
2023-02-25,46.73,1013.96,8.59,22.62,20.19
2023-02-26,57.26,1001.16,14.07,19.22,17.07
2023-02-27,52.4,1013.71,9.88,22.76,20.17
2023-02-28,73.08,1010.28,8.52,20.62,15.85
2023-03-01,68.59,1007.2,11.96,17.07,13.07
2023-03-02,56.63,1009.06,12.55,24.36,20.29
2023-03-03,77.14,1015.68,23.67,20.25,15.34
2023-03-04,68.17,1021.66,11.26,20.24,18.29
2023-03-05,58.95,1016.47,7.48,21.4,19.74
2023-03-06,43.65,1011.75,13.09,23.05,19.31
2023-03-07,77.11,1016.95,3.7,22.49,17.71
2023-03-08,51.27,1012.26,11.63,23.99,21.09
2023-03-09,49.4,1010.96,12.06,20.0,18.81
2023-03-10,68.0,1008.54,15.18,21.49,17.9
2023-03-11,77.85,1005.44,15.89,23.03,16.77
2023-03-12,70.38,1012.13,9.99,27.63,19.81
2023-03-13,64.56,1014.75,11.4,23.38,17.51
2023-03-14,64.7,1013.36,8.94,26.19,21.33
2023-03-15,66.44,1011.64,7.49,24.05,19.81
2023-03-16,65.7,1008.87,13.24,23.08,16.75
2023-03-17,62.28,1016.52,6.91,23.77,19.74
2023-03-18,60.96,1006.78,10.34,24.11,20.29
2023-03-19,59.72,1017.12,8.02,25.98,19.92
2023-03-20,54.8,1008.11,14.2,27.85,23.82
2023-03-21,58.04,1009.24,19.21,25.79,19.79
2023-03-22,48.07,1005.55,6.79,27.78,25.03
2023-03-23,59.16,1010.25,4.59,23.22,18.84
2023-03-24,52.85,1017.52,11.5,24.6,19.37
2023-03-25,51.97,1015.1,12.06,24.09,19.69
2023-03-26,60.87,1017.29,12.87,26.55,21.22
2023-03-27,69.28,1014.89,10.21,25.24,19.37
2023-03-28,65.89,1006.64,11.2,27.81,21.38
2023-03-29,48.39,1010.39,13.47,24.32,20.92
2023-03-30,52.38,1008.02,16.16,26.64,21.32
2023-03-31,65.82,1018.45,4.18,28.22,22.8
2023-04-01,52.28,1005.7,10.52,22.34,16.62
2023-04-02,57.51,1016.03,12.86,31.72,25.81
2023-04-03,62.85,1015.91,8.33,26.59,21.43
2023-04-04,52.15,1020.48,18.92,22.93,21.14
2023-04-05,59.59,1009.17,9.46,27.9,21.23
2023-04-06,49.44,1014.66,11.83,27.79,20.81
2023-04-07,54.49,1022.39,14.22,27.7,23.53
2023-04-08,60.87,1007.78,9.63,30.23,24.42
2023-04-09,47.4,1003.08,4.61,29.85,23.73
2023-04-10,61.57,1001.24,10.29,29.03,20.81
2023-04-11,58.27,1014.09,16.12,29.52,25.34
2023-04-12,62.2,1001.0,10.65,28.47,24.14
2023-04-13,59.83,1008.44,8.61,32.76,22.74
2023-04-14,67.74,1012.38,15.7,25.76,19.26
2023-04-15,59.0,1011.01,10.68,29.48,25.75
2023-04-16,55.05,1012.1,9.96,29.47,23.37
2023-04-17,58.84,1010.98,12.6,31.27,24.1
2023-04-18,61.72,1016.15,15.08,27.78,21.58
2023-04-19,58.19,1004.89,21.53,25.95,18.6
2023-04-20,58.06,1006.16,15.31,30.28,21.51
2023-04-21,52.8,1005.58,16.64,30.7,25.7
2023-04-22,53.01,1013.49,9.98,33.51,24.71
2023-04-23,47.76,1013.74,7.9,27.58,23.75
2023-04-24,69.76,1011.39,12.25,33.06,26.35
2023-04-25,48.74,1014.95,12.43,35.87,27.11
2023-04-26,52.54,1003.05,7.69,29.97,23.26
2023-04-27,52.3,1017.18,11.3,28.1,24.85
2023-04-28,63.53,1016.36,13.6,30.19,24.36
2023-04-29,55.14,1012.33,13.44,31.25,24.19
2023-04-30,65.88,1017.46,14.02,32.59,26.77
2023-05-01,52.37,1000.18,13.16,30.18,25.67
2023-05-02,58.98,1005.75,9.97,35.03,27.84
2023-05-03,51.12,1004.6,9.94,29.29,22.78
2023-05-04,71.93,1011.8,7.2,28.04,21.29
2023-05-05,48.54,1002.86,19.14,34.43,27.44
2023-05-06,58.97,1011.81,12.05,27.11,21.56
2023-05-07,61.18,1014.79,11.1,31.78,26.38
2023-05-08,59.59,1011.33,8.28,39.21,28.76
2023-05-09,55.34,1009.19,23.74,32.44,22.97
2023-05-10,55.68,1002.76,7.71,30.11,24.54
2023-05-11,56.85,1003.38,10.28,32.56,25.15
2023-05-12,55.46,1013.79,13.66,32.69,25.21
2023-05-13,63.19,1011.36,14.4,33.26,23.39
2023-05-14,71.87,1007.2,15.83,34.47,25.65
2023-05-15,52.45,1005.23,19.23,30.83,24.16
2023-05-16,46.72,997.12,14.02,36.92,30.1
2023-05-17,55.64,1001.83,7.78,33.85,27.05
2023-05-18,74.28,1016.68,10.97,35.0,26.32
2023-05-19,50.55,1000.65,13.23,32.11,27.18
2023-05-20,67.61,1007.94,20.27,36.41,25.33
2023-05-21,67.84,1011.97,6.41,33.11,26.56
2023-05-22,52.18,1000.6,16.81,34.37,24.68
2023-05-23,60.01,1007.74,12.72,31.78,23.82
2023-05-24,67.39,1011.45,15.35,31.72,22.6
2023-05-25,53.3,1006.77,11.59,35.51,29.2
2023-05-26,54.49,1021.0,8.63,33.09,26.93
2023-05-27,51.82,998.26,15.0,32.26,25.42
2023-05-28,48.75,1011.85,14.62,32.79,25.07
2023-05-29,51.28,1005.65,15.89,35.81,27.8
2023-05-30,47.23,1010.32,11.95,32.95,25.92
2023-05-31,56.01,1008.63,9.6,34.14,27.7
2023-06-01,50.36,1002.72,5.76,34.49,26.74
2023-06-02,57.36,1007.49,15.28,30.29,25.56
2023-06-03,44.81,997.02,13.7,31.32,23.21
2023-06-04,57.99,1009.29,8.14,35.35,27.0
2023-06-05,61.49,1007.73,9.85,33.03,28.1
2023-06-06,41.68,1009.4,10.13,37.02,29.84
2023-06-07,58.24,1011.47,6.07,36.87,27.64
2023-06-08,64.19,1007.99,8.73,36.36,28.48
2023-06-09,47.12,1006.87,7.46,38.81,30.78
2023-06-10,67.28,1001.7,10.35,34.66,25.32
2023-06-11,58.49,1002.53,9.05,36.3,26.99
2023-06-12,50.61,1012.01,5.49,33.61,31.28
2023-06-13,55.15,1013.24,20.09,40.32,30.69
2023-06-14,59.43,1004.85,17.01,39.31,27.44
2023-06-15,56.05,1006.26,8.88,34.98,29.73
2023-06-16,59.28,1001.5,13.09,35.82,28.45
2023-06-17,49.06,1011.88,13.67,37.97,29.29
2023-06-18,56.69,1009.33,16.76,34.67,25.76
2023-06-19,45.61,1015.71,8.73,33.55,28.77
2023-06-20,54.72,1001.61,16.37,36.92,28.23
2023-06-21,49.17,1004.11,9.81,35.17,25.83
2023-06-22,50.35,1007.16,6.66,35.4,31.07
2023-06-23,64.16,1009.24,14.9,33.15,24.87
2023-06-24,63.15,1004.94,17.16,31.2,25.74
2023-06-25,59.78,1001.66,22.35,35.49,28.3
2023-06-26,47.88,1010.44,7.2,36.94,28.81
2023-06-27,53.31,1009.65,14.8,34.44,28.59
2023-06-28,64.03,1001.48,10.36,38.07,28.27
2023-06-29,56.54,1012.86,15.13,33.34,23.84
2023-06-30,71.8,1011.95,6.12,32.54,24.61
2023-07-01,58.33,1006.79,6.95,34.68,28.08
2023-07-02,56.93,1006.54,8.9,34.62,26.86
2023-07-03,53.44,1008.94,12.32,36.46,28.47
2023-07-04,56.56,1001.88,9.44,33.02,27.65
2023-07-05,54.58,1006.37,14.64,37.69,29.54
2023-07-06,60.62,995.49,16.11,38.97,28.3
2023-07-07,62.38,1010.67,14.4,34.5,27.54
2023-07-08,50.2,998.51,18.48,37.29,29.18
2023-07-09,46.41,1013.88,13.66,32.16,23.1
2023-07-10,42.9,1004.75,7.13,36.8,30.8
2023-07-11,59.34,1005.38,17.45,36.68,28.55
2023-07-12,48.09,1003.34,9.58,36.21,29.2
2023-07-13,40.77,1005.09,15.64,34.21,29.04
2023-07-14,58.59,1013.67,18.29,27.68,20.93
2023-07-15,73.35,994.18,13.83,32.7,24.44
2023-07-16,55.89,1013.06,6.02,32.66,24.53
2023-07-17,61.84,1008.41,8.33,31.81,25.68
2023-07-18,56.57,1000.74,17.29,34.16,28.85
2023-07-19,55.34,1001.46,11.32,32.89,24.7
2023-07-20,62.51,1015.28,12.32,31.91,24.07
2023-07-21,54.08,1002.23,15.04,31.31,23.77
2023-07-22,58.02,1001.25,14.79,31.98,25.01
2023-07-23,58.44,1012.76,13.12,35.93,26.75
2023-07-24,51.56,1008.84,11.17,31.91,26.38
2023-07-25,63.22,1002.52,10.75,32.14,26.01
2023-07-26,55.1,1008.36,15.43,32.17,26.08
2023-07-27,51.08,1002.22,14.21,33.82,24.5
2023-07-28,60.17,1012.92,10.97,33.97,28.06
2023-07-29,50.17,1012.8,16.33,26.17,22.73
2023-07-30,56.71,1010.23,11.48,35.01,28.75
2023-07-31,56.49,1009.45,8.59,35.81,28.95
2023-08-01,64.21,1016.53,8.96,30.23,24.3
2023-08-02,59.98,1007.8,8.09,30.28,25.55
2023-08-03,56.54,1001.98,10.91,31.32,27.32
2023-08-04,62.49,1010.22,16.93,30.52,22.3
2023-08-05,66.55,1018.48,8.78,32.56,26.98
2023-08-06,60.78,1003.07,12.75,27.66,21.62
2023-08-07,57.0,1006.42,9.37,29.36,23.46
2023-08-08,47.81,1010.4,10.96,35.08,26.48
2023-08-09,49.59,1008.14,5.96,29.52,24.3
2023-08-10,54.97,1003.59,11.12,34.17,25.74
2023-08-11,52.9,1014.2,11.23,32.08,25.4
2023-08-12,55.92,1020.28,14.16,27.19,20.76
2023-08-13,57.68,1009.76,12.89,32.43,25.02
2023-08-14,61.06,1004.36,7.21,30.63,23.81
2023-08-15,56.92,1001.23,16.34,29.75,23.33
2023-08-16,60.88,1010.36,12.84,31.15,22.35
2023-08-17,57.99,1014.69,12.79,31.51,23.2
2023-08-18,43.78,1011.65,11.96,31.88,26.92
2023-08-19,51.1,1009.36,9.93,32.77,25.57
2023-08-20,56.73,1006.53,12.87,30.93,25.9
2023-08-21,49.34,1004.12,13.9,26.85,22.3
2023-08-22,62.07,1013.86,5.01,28.69,24.1
2023-08-23,68.66,1014.37,9.84,36.05,29.55
2023-08-24,66.54,1002.18,10.98,31.02,23.4
2023-08-25,56.59,1017.96,13.02,34.48,26.66
2023-08-26,68.59,1012.99,16.77,32.18,25.47
2023-08-27,59.26,1017.23,8.91,29.49,24.56
2023-08-28,55.93,1003.63,10.01,29.46,23.41
2023-08-29,54.07,1003.63,9.95,28.55,24.97
2023-08-30,56.32,1009.82,8.79,24.65,20.17
2023-08-31,55.79,1013.2,10.61,28.35,23.15
2023-09-01,59.78,1019.78,15.08,30.81,24.43
2023-09-02,59.78,1014.44,7.78,26.67,20.62
2023-09-03,58.75,1009.81,13.71,28.73,22.89
2023-09-04,61.86,1006.01,5.19,29.53,25.5
2023-09-05,67.21,1017.41,9.75,25.49,20.9
2023-09-06,65.6,1006.55,10.68,26.33,20.7
2023-09-07,48.64,1019.63,18.7,24.92,20.54
2023-09-08,41.23,1010.19,10.9,25.18,22.3
2023-09-09,65.72,1019.68,3.2,23.98,20.93
2023-09-10,49.69,1015.24,4.0,24.67,22.32
2023-09-11,57.76,1011.28,12.14,29.6,23.24
2023-09-12,51.22,1009.49,14.46,24.29,20.55
2023-09-13,46.87,1010.5,13.5,26.42,22.74
2023-09-14,63.36,1014.47,12.67,24.86,18.55
2023-09-15,64.96,1012.83,16.65,28.39,22.12
2023-09-16,55.68,1009.59,9.84,28.51,20.37
2023-09-17,41.66,1011.86,15.58,27.35,23.71
2023-09-18,56.05,1013.2,5.47,25.95,22.63
2023-09-19,62.69,1002.28,8.38,24.6,20.68
2023-09-20,49.68,1015.34,4.77,22.31,19.27
2023-09-21,61.39,1008.27,10.9,29.04,23.38
2023-09-22,60.08,1007.52,11.81,22.92,20.44
2023-09-23,64.32,1004.97,12.46,25.88,22.09
2023-09-24,61.18,1004.56,12.25,26.58,20.97
2023-09-25,53.6,1006.87,8.29,22.86,19.5
2023-09-26,68.87,1010.22,11.24,26.19,21.81
2023-09-27,59.46,1023.65,6.01,25.42,19.43
2023-09-28,60.45,1011.38,17.45,27.37,21.0
2023-09-29,54.19,1015.01,10.79,22.36,20.7
2023-09-30,57.7,1016.25,10.04,20.4,18.63
2023-10-01,54.68,1015.02,18.36,21.94,18.5
2023-10-02,59.74,1014.09,7.03,23.35,17.54
2023-10-03,73.01,1008.62,7.5,22.85,17.81
2023-10-04,51.5,1021.97,7.62,21.69,18.39
2023-10-05,49.88,1023.87,11.73,18.19,16.92
2023-10-06,71.55,1006.53,13.73,23.26,16.68
2023-10-07,59.86,1009.94,14.96,26.39,19.59
2023-10-08,56.72,1013.78,22.29,22.91,15.52
2023-10-09,68.75,1010.47,3.0,23.07,20.38
2023-10-10,57.31,1017.93,14.43,22.83,18.32
2023-10-11,74.4,1011.87,9.77,22.28,17.48
2023-10-12,66.44,1026.45,9.65,23.29,19.09
2023-10-13,58.35,1021.69,9.52,21.96,17.25
2023-10-14,76.93,1016.91,8.36,20.24,14.23
2023-10-15,57.66,1021.09,18.74,19.02,14.52
2023-10-16,67.17,1021.6,15.37,20.07,15.16
2023-10-17,64.14,1013.36,12.09,21.15,17.62
2023-10-18,71.22,1012.2,17.4,19.61,13.97
2023-10-19,73.11,1016.78,5.95,20.85,19.07
2023-10-20,62.47,1020.8,6.68,20.98,19.14
2023-10-21,57.04,1017.29,3.29,21.69,19.97
2023-10-22,65.6,1008.82,9.2,22.54,17.96
2023-10-23,57.7,1012.79,12.65,19.74,18.55
2023-10-24,76.6,1016.53,12.41,16.55,12.62
2023-10-25,63.53,1016.62,12.6,18.52,15.32
2023-10-26,60.08,1026.96,6.36,19.24,17.18
2023-10-27,63.99,1010.27,15.21,14.97,13.27
2023-10-28,53.33,1019.82,12.96,21.92,19.51
2023-10-29,56.02,1024.83,14.93,19.05,15.77
2023-10-30,71.28,1028.84,4.43,19.44,15.72
2023-10-31,58.34,1015.55,13.25,21.47,18.64
2023-11-01,55.67,1020.12,7.25,16.95,16.32
2023-11-02,66.81,1020.6,10.41,19.47,15.56
2023-11-03,71.41,1018.82,14.14,17.84,12.12
2023-11-04,68.2,1017.43,12.36,17.56,14.06
2023-11-05,70.19,1020.19,8.59,16.14,14.35
2023-11-06,57.98,1005.43,12.03,21.39,19.92
2023-11-07,53.37,1021.59,5.87,16.78,14.04
2023-11-08,73.89,1018.89,16.6,19.03,14.08
2023-11-09,61.17,1017.22,11.18,13.25,11.38
2023-11-10,61.72,1028.65,16.47,19.86,18.28
2023-11-11,72.83,1015.11,9.89,19.48,15.42
2023-11-12,67.47,1016.55,9.91,17.27,13.17
2023-11-13,66.81,1028.59,8.94,16.45,14.98
2023-11-14,78.82,1014.54,15.5,17.73,12.74
2023-11-15,59.21,1016.02,9.16,21.79,16.72
2023-11-16,70.25,1018.11,14.58,12.78,9.41
2023-11-17,64.2,1023.11,10.47,18.28,17.75
2023-11-18,65.72,1020.01,4.1,14.47,13.54
2023-11-19,74.58,1012.57,9.72,16.34,13.15
2023-11-20,67.47,1016.43,7.28,15.75,13.14
2023-11-21,67.72,1016.11,12.14,15.27,13.08
2023-11-22,71.5,1018.82,7.24,16.11,13.84
2023-11-23,61.47,1021.39,15.7,13.56,12.22
2023-11-24,58.18,1021.41,11.64,18.24,15.95
2023-11-25,56.78,1010.49,11.29,11.96,12.22
2023-11-26,50.36,1024.73,14.62,17.02,15.44
2023-11-27,78.55,1020.72,15.86,15.05,10.24
2023-11-28,56.46,1026.43,11.92,13.13,11.59
2023-11-29,62.66,1021.77,8.92,16.09,11.55
2023-11-30,62.3,1025.1,4.9,12.16,14.37
2023-12-01,66.42,1021.96,9.26,15.61,14.58
2023-12-02,70.0,1026.4,9.53,12.34,9.85
2023-12-03,70.33,1022.32,12.43,16.44,13.13
2023-12-04,60.25,1019.25,10.62,13.34,11.29
2023-12-05,63.18,1030.0,14.75,14.34,14.6
2023-12-06,66.35,1024.24,9.55,15.93,11.89
2023-12-07,62.65,1022.7,11.77,13.55,12.24
2023-12-08,75.66,1013.47,16.74,15.08,11.34
2023-12-09,67.86,1013.43,13.37,11.85,11.12
2023-12-10,69.58,1021.36,11.76,16.53,13.51
2023-12-11,69.09,1020.65,9.59,19.0,13.33
2023-12-12,72.67,1016.86,9.47,21.24,16.51
2023-12-13,65.74,1020.66,8.6,15.27,12.01
2023-12-14,55.4,1027.91,9.84,16.79,15.42
2023-12-15,67.28,1023.45,15.02,11.12,11.6
2023-12-16,59.93,1014.28,11.11,18.33,13.29
2023-12-17,60.79,1019.43,6.6,16.72,13.8
2023-12-18,68.6,1015.97,19.07,13.94,10.39
2023-12-19,73.17,1018.06,13.28,17.72,13.5
2023-12-20,64.65,1017.93,6.37,14.44,13.83
2023-12-21,66.66,1017.61,10.23,13.99,11.84
2023-12-22,76.41,1013.72,12.44,16.05,13.01
2023-12-23,66.18,1019.35,18.82,12.67,9.7
2023-12-24,82.7,1017.18,7.57,17.27,13.64
2023-12-25,68.44,1005.33,15.9,12.71,11.19
2023-12-26,52.15,1030.0,17.6,12.74,11.15
2023-12-27,69.74,1025.39,9.49,13.07,12.46
2023-12-28,67.12,1018.05,10.89,16.77,14.05
2023-12-29,73.47,1020.01,7.85,13.76,12.97
2023-12-30,69.15,1014.04,11.19,12.18,10.12
2023-12-31,63.45,1028.35,11.85,13.85,12.9
2024-01-01,55.83,1029.33,14.64,15.15,13.71
2024-01-02,62.92,1020.6,16.36,12.66,10.88
2024-01-03,58.41,1024.91,9.01,12.77,12.49
2024-01-04,60.28,1020.63,4.13,19.99,18.17
2024-01-05,68.44,1013.04,11.92,13.5,9.67
2024-01-06,75.99,1017.63,13.17,14.73,13.47
2024-01-07,67.04,1020.32,13.0,14.68,9.97
2024-01-08,55.88,1017.34,10.69,14.62,12.44
2024-01-09,67.34,1018.48,12.5,16.97,13.87
2024-01-10,72.58,1019.08,18.06,17.75,14.25
2024-01-11,59.9,1019.09,13.53,15.05,15.2
2024-01-12,63.2,1019.71,10.51,13.07,9.3
2024-01-13,64.21,1014.09,10.0,18.67,14.87
2024-01-14,58.59,1015.76,11.32,15.72,11.05
2024-01-15,68.58,1012.87,18.55,19.81,15.33
2024-01-16,63.17,1024.13,11.27,11.14,10.76
2024-01-17,66.91,1008.66,11.92,16.59,15.58
2024-01-18,57.73,1024.9,10.07,20.47,17.83
2024-01-19,60.84,1026.0,16.4,15.55,14.77
2024-01-20,68.92,1017.5,19.84,15.92,13.26
2024-01-21,61.21,1005.93,13.8,17.16,13.57
2024-01-22,75.87,1017.08,12.33,15.37,10.3
2024-01-23,60.94,1018.49,12.15,16.01,14.2
2024-01-24,65.27,1013.69,2.46,16.05,12.22
2024-01-25,70.18,1016.1,14.98,15.51,14.13
2024-01-26,53.68,1026.26,12.54,19.69,17.07
2024-01-27,51.23,1021.86,13.71,18.11,17.66
2024-01-28,52.83,1013.84,9.15,17.75,15.22
2024-01-29,72.3,1010.4,10.46,19.09,15.39
2024-01-30,59.55,1016.67,10.36,16.84,14.91
2024-01-31,81.27,1017.16,16.09,15.83,11.68
2024-02-01,59.36,1020.63,10.48,16.32,13.83
2024-02-02,64.55,1015.39,20.33,17.77,14.59
2024-02-03,74.0,1020.54,13.72,15.56,11.21
2024-02-04,77.19,1027.57,6.9,16.91,12.31
