CustomerID,Age,Gender,MaritalStatus,Education,Occupation,AnnualIncome,CityTier,FamilySize,CreditScore,PurchaseHistory,AvgPurchaseValue,DaysSinceLastPurchase,WebsiteVisits,AppUsageHours,EmailClicks,AdsClicked,DiscountUsed,LoyaltyMember,CartAbandonRate,ProductRating,CustomerSatisfaction,PaymentMethod,Device,Purchased
110855,57,Male,Married,High School,Self-Employed,105404,1,1,537,11,430.83,52,8,25.0,5,6,1,0,79.83,1.4,8,UPI,Mobile,0
110856,66,Male,Single,Graduate,Employee,124827,2,4,790,26,492.93,262,11,36.6,18,3,0,0,40.69,1.7,5,Net Banking,Mobile,1
110857,38,Male,Married,Post Graduate,Business,78368,2,6,729,25,845.6,139,22,9.7,16,0,0,0,84.14,4.9,4,Credit Card,Mobile,1
110858,40,Male,Single,Graduate,Self-Employed,114336,3,5,323,4,844.16,222,2,17.1,1,2,1,1,27.68,1.9,7,Credit Card,Mobile,1
110859,37,Male,Divorced,High School,Employee,33943,1,3,402,15,957.91,176,21,35.8,6,6,0,1,44.9,2.7,8,Credit Card,Mobile,0
110860,28,Male,Divorced,Graduate,Self-Employed,147652,1,5,345,32,575.13,222,24,15.5,10,1,0,0,54.57,3.6,6,Net Banking,Desktop,0
110861,51,Female,Married,Graduate,Employee,45227,2,4,517,40,51.5,240,17,24.9,2,9,1,0,3.89,1.9,1,Credit Card,Mobile,1
110862,27,Female,Married,Post Graduate,Employee,75875,2,4,831,36,1405.63,299,30,20.6,10,3,1,0,40.89,3.3,2,Credit Card,Mobile,1
110863,27,Female,Single,Graduate,Student,120934,3,1,507,24,902.6,180,3,3.9,6,8,1,1,40.64,2.4,3,UPI,Mobile,1
110864,60,Male,Single,Graduate,Employee,45836,1,4,472,16,909.93,166,5,35.6,13,7,1,1,64.97,4.0,2,Net Banking,Desktop,1
110865,23,Male,Single,Graduate,Self-Employed,40143,3,1,360,9,1097.14,232,4,38.3,3,3,1,1,78.08,2.0,6,Net Banking,Mobile,0
110866,53,Female,Married,Graduate,Retired,66119,3,2,830,33,1436.86,135,5,15.6,8,8,1,1,30.51,3.8,6,UPI,Tablet,1
110867,41,Female,Single,Graduate,Self-Employed,140462,3,1,864,34,518.77,289,2,17.5,7,8,1,1,35.17,4.1,9,Debit Card,Desktop,1
110868,29,Male,Married,High School,Self-Employed,73913,1,4,843,8,411.22,228,23,15.4,9,8,1,0,1.73,1.9,3,Net Banking,Desktop,1
110869,60,Male,Married,High School,Business,149718,3,6,562,39,1405.2,208,14,36.7,12,0,1,1,98.69,1.8,2,Credit Card,Mobile,1
110870,40,Female,Single,Graduate,Business,36792,2,4,520,27,585.3,68,24,29.1,12,0,1,1,38.44,1.5,4,Credit Card,Mobile,1
110871,44,Female,Single,Graduate,Employee,99710,1,4,505,33,654.0,31,3,35.2,8,7,0,1,11.78,3.6,1,Credit Card,Mobile,1
110872,62,Male,Single,Graduate,Self-Employed,109976,1,5,869,30,1432.03,280,13,27.0,14,4,1,1,31.29,1.1,9,Credit Card,Desktop,1
110873,54,Female,Married,High School,Employee,40137,1,6,669,37,1146.63,349,4,17.0,20,6,1,0,55.35,2.7,3,Cash,Mobile,1
110874,23,Female,Single,Post Graduate,Employee,63544,3,1,467,39,636.85,345,17,10.2,6,6,1,1,79.74,2.2,6,Cash,Mobile,1
110875,18,Female,Single,High School,Employee,23608,3,3,783,13,471.98,210,5,15.5,6,8,1,0,6.75,2.4,10,Debit Card,Desktop,1
110876,23,Female,Married,Post Graduate,Student,79288,1,2,492,10,217.6,63,2,32.4,6,8,1,1,46.94,3.8,5,Debit Card,Mobile,1
110877,67,Male,Single,Post Graduate,Student,102704,3,3,621,36,684.58,222,3,25.4,14,3,1,1,73.88,2.6,7,Debit Card,Tablet,0
110878,39,Female,Single,Graduate,Retired,32618,1,3,440,2,1323.16,176,10,13.5,13,1,1,1,38.06,3.2,2,Cash,Mobile,0
110879,58,Female,Married,High School,Student,97588,1,5,532,0,1378.26,7,24,28.0,17,0,1,0,4.54,3.7,10,Net Banking,Mobile,1
110880,41,Female,Married,High School,Self-Employed,41433,2,3,859,7,949.58,18,10,16.0,17,5,0,0,14.48,2.4,7,Debit Card,Tablet,1
110881,42,Female,Married,Post Graduate,Business,77103,2,2,324,24,324.03,42,15,21.3,5,1,1,1,76.59,2.7,1,Cash,Desktop,1
110882,32,Female,Single,Post Graduate,Employee,148878,1,2,897,6,1005.07,235,18,13.3,5,10,0,1,79.99,2.4,5,Credit Card,Desktop,0
110883,43,Male,Single,Post Graduate,Self-Employed,82688,1,5,678,7,1310.99,72,19,1.5,5,4,1,1,4.74,1.4,3,Credit Card,Mobile,1
110884,25,Male,Married,Post Graduate,Employee,42501,2,3,671,20,1387.39,277,1,12.1,11,7,1,0,80.71,3.4,5,Credit Card,Desktop,1
110885,68,Female,Single,High School,Employee,67494,2,1,414,4,992.55,266,12,34.0,10,10,1,1,69.23,4.2,6,Debit Card,Desktop,1
110886,41,Male,Married,Graduate,Retired,79722,2,1,436,32,427.14,110,21,5.2,4,0,1,0,16.08,3.1,10,Net Banking,Mobile,1
110887,65,Male,Single,Post Graduate,Student,90020,2,4,425,7,1086.56,90,7,16.1,3,2,1,1,99.06,2.5,1,Debit Card,Mobile,0
110888,55,Male,Single,Graduate,Employee,131201,2,4,420,40,744.64,28,11,30.3,18,2,1,1,56.99,2.8,9,Debit Card,Mobile,1
110889,23,Female,Single,Graduate,Employee,52334,3,6,668,27,1404.82,139,5,31.1,14,1,1,0,78.8,1.1,1,Credit Card,Mobile,1
110890,52,Male,Married,High School,Employee,104376,3,3,563,32,952.47,213,13,22.5,9,10,1,0,42.41,3.9,6,Cash,Desktop,1
110891,59,Female,Married,High School,Business,85159,2,2,853,35,102.8,200,22,29.8,19,2,1,0,71.42,3.3,5,Debit Card,Mobile,1
110892,18,Male,Single,High School,Retired,57248,3,4,452,40,1016.88,226,6,7.4,16,2,1,0,55.29,3.5,7,UPI,Mobile,0
110893,63,Male,Married,High School,Employee,74205,1,4,571,33,735.73,206,18,34.1,4,8,1,0,24.67,1.8,9,Credit Card,Mobile,1
110894,53,Male,Single,Graduate,Student,120343,1,6,735,24,1001.57,131,3,18.1,0,3,1,1,11.04,3.2,5,Credit Card,Mobile,1
110895,29,Male,Married,Graduate,Employee,96960,2,1,585,35,222.89,100,1,11.7,11,8,0,1,69.05,1.3,3,Cash,Tablet,0
110896,55,Female,Single,Graduate,Retired,71149,1,4,396,16,1425.73,30,23,13.6,3,3,1,1,97.22,4.0,4,Debit Card,Tablet,1
110897,28,Female,Single,Post Graduate,Employee,40142,3,1,642,11,1037.88,184,11,14.7,13,6,1,0,85.72,2.6,5,Cash,Mobile,0
110898,29,Female,Single,Post Graduate,Employee,123227,2,1,434,7,582.27,336,30,4.1,20,4,1,0,48.55,4.5,2,Net Banking,Desktop,0
110899,59,Male,Single,High School,Self-Employed,88650,3,1,341,39,1022.52,65,28,12.7,14,1,0,1,39.98,3.9,5,Credit Card,Mobile,1
110900,67,Female,Single,High School,Employee,135332,3,3,798,37,795.59,347,30,3.7,4,5,1,1,50.0,3.2,8,Cash,Tablet,1
110901,56,Male,Single,Graduate,Employee,110969,2,6,508,23,1413.75,262,27,6.8,18,6,1,1,70.82,3.2,3,Credit Card,Tablet,1
110902,24,Male,Single,Graduate,Employee,35206,1,1,713,36,98.18,52,23,5.2,19,2,0,1,87.23,3.1,9,Credit Card,Mobile,1
110903,28,Male,Married,Graduate,Retired,67125,1,6,647,14,491.85,104,1,27.9,10,10,0,1,73.81,4.8,7,Debit Card,Mobile,1
110904,53,Female,Married,Graduate,Employee,122078,1,1,545,11,361.99,217,14,26.2,6,4,1,0,80.16,3.2,2,Net Banking,Tablet,1
110905,69,Male,Divorced,High School,Employee,128289,1,3,370,23,213.92,304,23,7.5,1,0,1,0,67.62,1.9,4,UPI,Mobile,0
110906,48,Male,Single,Graduate,Self-Employed,35714,3,4,360,27,903.74,172,6,4.0,4,5,1,1,6.99,4.8,1,Cash,Desktop,1
110907,50,Female,Single,Post Graduate,Student,74373,2,1,705,27,790.83,247,1,15.6,3,1,1,0,3.9,5.0,10,Cash,Tablet,1
110908,30,Male,Married,Graduate,Self-Employed,88098,2,6,668,3,951.59,360,15,8.3,2,7,0,1,75.11,2.5,6,UPI,Mobile,0
110909,35,Female,Married,Graduate,Employee,57888,2,1,731,16,772.41,50,18,20.5,19,4,0,1,48.43,1.3,2,Cash,Mobile,1
110910,58,Female,Married,High School,Employee,38401,1,6,434,16,1172.13,45,8,7.1,15,7,1,0,79.45,2.3,2,UPI,Mobile,0
110911,41,Female,Married,High School,Employee,32008,1,1,872,13,1196.49,21,26,33.4,6,6,0,0,36.3,2.6,3,Credit Card,Mobile,1
110912,26,Male,Married,Graduate,Retired,135850,2,3,804,18,420.61,228,29,10.5,11,8,0,1,61.15,1.1,9,Net Banking,Mobile,1
110913,48,Female,Married,Graduate,Business,143645,3,6,883,10,1479.27,56,19,33.6,7,3,0,1,27.76,1.6,8,Credit Card,Desktop,1
110914,58,Male,Married,Graduate,Retired,130306,2,1,822,27,1410.25,56,27,31.0,3,7,1,1,85.04,3.4,4,Cash,Tablet,1
110915,27,Male,Divorced,High School,Retired,105106,3,5,884,35,443.41,347,30,29.3,5,2,1,0,44.17,3.9,1,Net Banking,Desktop,1
110916,19,Female,Divorced,Graduate,Business,137700,1,1,522,38,956.07,40,30,23.4,14,0,0,1,1.29,2.1,9,Net Banking,Desktop,1
110917,55,Male,Single,High School,Employee,70012,2,1,335,37,809.96,51,9,34.6,3,3,1,0,92.28,3.8,4,UPI,Tablet,0
110918,32,Male,Single,Graduate,Self-Employed,125488,1,4,307,38,1453.06,154,5,14.3,10,0,1,1,22.14,3.0,9,Debit Card,Mobile,1
110919,20,Female,Single,Post Graduate,Employee,99594,2,4,712,25,1199.98,141,13,34.9,19,10,1,1,64.26,1.9,9,Net Banking,Desktop,1
110920,60,Female,Single,Graduate,Employee,117152,1,4,725,3,801.02,230,16,10.6,6,1,0,0,23.55,1.5,7,Net Banking,Tablet,0
110921,48,Male,Single,High School,Business,96704,3,2,811,29,1083.79,285,1,15.8,7,5,1,1,99.67,4.6,2,Credit Card,Mobile,1
110922,23,Male,Single,Post Graduate,Employee,149709,3,6,539,5,1136.67,266,13,2.1,7,1,1,0,46.73,2.8,6,Cash,Desktop,1
110923,20,Male,Single,Graduate,Employee,20413,3,4,705,6,403.64,83,12,30.9,19,1,1,1,1.28,1.6,2,Cash,Mobile,0
110924,28,Male,Married,Post Graduate,Retired,24940,1,4,425,8,804.4,161,18,10.4,15,2,1,1,49.79,1.9,10,Cash,Mobile,0
110925,32,Female,Single,Graduate,Self-Employed,130131,2,4,622,5,948.38,335,30,35.2,9,8,0,1,94.33,1.6,3,Debit Card,Desktop,1
110926,62,Female,Married,Graduate,Student,111244,1,4,469,10,379.76,53,27,24.8,14,1,1,1,32.42,4.6,1,Debit Card,Mobile,1
110927,69,Female,Single,Graduate,Employee,69800,3,4,490,10,673.67,151,7,11.4,0,10,0,0,30.55,1.9,8,Net Banking,Mobile,0
110928,45,Male,Married,High School,Employee,126228,2,4,598,6,776.81,33,3,39.5,9,3,1,0,34.24,4.6,6,Net Banking,Mobile,0
110929,27,Male,Married,Graduate,Business,143079,1,2,432,25,973.9,257,10,15.8,2,6,1,1,74.85,4.4,8,Net Banking,Mobile,0
110930,55,Male,Single,Graduate,Business,33642,3,1,458,26,404.63,34,12,35.3,12,4,1,1,74.69,3.1,5,UPI,Mobile,1
110931,64,Male,Divorced,Graduate,Employee,64418,1,2,571,11,1161.06,271,19,20.6,9,5,0,0,67.95,4.1,1,UPI,Mobile,0
110932,67,Male,Single,Graduate,Employee,85967,1,2,746,27,209.01,85,28,26.2,9,5,1,0,80.13,2.5,4,Cash,Desktop,1
110933,67,Male,Married,Graduate,Business,36153,2,6,619,0,515.89,85,30,16.5,14,2,0,1,73.1,3.2,8,Cash,Desktop,0
110934,24,Male,Married,High School,Retired,110963,2,5,783,40,669.44,130,18,26.8,13,1,1,0,3.06,1.8,8,Net Banking,Tablet,1
110935,32,Female,Single,High School,Employee,144212,1,5,816,40,814.56,195,12,17.1,14,9,1,1,53.68,3.8,6,Cash,Mobile,1
110936,35,Female,Single,High School,Employee,34731,3,3,886,6,515.58,130,11,35.0,15,3,1,1,92.46,3.2,10,UPI,Mobile,1
110937,35,Female,Single,Post Graduate,Self-Employed,113249,1,1,328,39,267.47,291,21,19.7,0,8,0,0,69.15,1.6,6,Cash,Mobile,0
110938,69,Male,Married,High School,Student,36338,2,4,686,9,1307.2,359,21,23.3,7,5,0,1,88.76,1.9,9,Net Banking,Mobile,0
110939,58,Female,Married,High School,Self-Employed,107232,2,6,389,34,1054.86,49,24,31.5,4,2,1,1,99.65,3.9,2,UPI,Mobile,1
110940,41,Female,Single,High School,Employee,82812,2,4,851,4,1029.46,21,10,18.4,5,8,1,0,79.16,3.7,3,Cash,Mobile,0
110941,19,Male,Married,Graduate,Employee,68662,1,3,547,19,580.13,108,12,4.9,5,9,1,1,10.05,2.9,1,Credit Card,Tablet,1
110942,57,Female,Single,Graduate,Self-Employed,144655,3,4,323,15,814.6,363,30,1.7,16,0,1,1,59.66,2.9,10,Credit Card,Desktop,0
110943,37,Female,Single,High School,Employee,120613,3,3,421,12,1060.95,12,21,2.7,15,7,1,1,76.47,1.0,9,Debit Card,Mobile,1
110944,51,Female,Divorced,Graduate,Business,127178,2,1,817,4,390.31,232,28,12.9,16,9,1,1,8.61,1.7,6,Cash,Desktop,1
110945,60,Male,Married,Graduate,Employee,98561,3,4,477,4,649.13,20,24,12.1,10,8,0,0,60.17,3.3,6,Cash,Mobile,0
110946,43,Male,Single,Post Graduate,Employee,50056,2,2,703,35,1181.37,222,18,35.3,6,6,1,0,57.59,3.1,7,Cash,Mobile,1
110947,24,Male,Divorced,High School,Employee,132338,3,3,584,37,651.63,292,19,8.1,12,7,0,0,79.88,2.2,1,Cash,Tablet,0
110948,55,Male,Single,Graduate,Retired,129279,3,4,744,19,1232.1,124,15,30.6,1,2,0,0,48.39,4.8,5,UPI,Desktop,1
110949,47,Female,Single,High School,Business,30450,2,1,854,8,773.13,330,19,6.1,19,10,0,1,55.4,2.1,9,Credit Card,Mobile,0
110950,59,Female,Single,Graduate,Employee,109658,2,2,709,14,212.32,93,25,28.4,19,10,1,0,53.15,2.8,9,Net Banking,Mobile,1
110951,22,Male,Married,Graduate,Employee,35724,2,3,413,34,172.89,181,17,2.2,19,8,0,1,43.12,3.5,10,Debit Card,Mobile,1
110952,28,Female,Married,Graduate,Employee,55452,3,5,472,4,444.52,200,15,25.7,0,0,1,1,80.45,4.2,1,Cash,Mobile,0
110953,18,Female,Single,High School,Self-Employed,29565,3,5,785,8,522.63,314,3,1.5,7,2,1,0,84.34,3.9,8,Cash,Desktop,1
110954,51,Male,Married,Post Graduate,Retired,55936,2,5,816,39,980.41,223,2,19.9,9,0,0,1,11.07,4.6,8,Cash,Desktop,1
110955,18,Male,Married,High School,Self-Employed,38108,2,2,551,7,176.39,337,23,39.0,12,0,1,0,24.5,4.1,8,Debit Card,Desktop,0
110956,36,Female,Married,Post Graduate,Business,32969,2,6,497,1,482.2,27,29,37.5,19,5,1,0,17.94,3.3,4,Cash,Mobile,0
110957,19,Female,Married,Post Graduate,Self-Employed,74382,3,4,455,7,288.22,42,11,4.8,14,0,1,0,4.32,4.6,3,UPI,Mobile,0
110958,38,Male,Single,Graduate,Employee,26502,2,4,797,1,460.12,84,12,33.3,5,9,1,1,53.4,1.6,3,Debit Card,Mobile,1
110959,37,Male,Single,Post Graduate,Business,62176,1,4,416,5,584.49,67,6,35.5,8,7,1,1,44.49,1.1,9,Credit Card,Mobile,0
110960,40,Male,Married,High School,Employee,72479,2,1,375,0,335.94,272,2,38.1,1,2,1,0,16.7,4.4,2,UPI,Mobile,0
110961,38,Female,Single,Post Graduate,Employee,57143,1,3,657,19,1030.05,234,2,28.3,2,0,0,1,40.88,1.7,1,UPI,Mobile,0
110962,41,Male,Single,Post Graduate,Business,50970,1,1,452,3,835.65,91,16,31.7,6,9,1,1,29.04,3.4,3,Debit Card,Tablet,0
110963,21,Female,Single,Graduate,Retired,58001,3,2,712,18,871.0,22,26,23.1,1,6,1,0,80.64,4.9,9,Credit Card,Mobile,0
110964,29,Male,Married,Graduate,Employee,106818,3,1,527,23,1173.51,158,22,1.4,4,2,1,1,50.04,1.5,3,Cash,Mobile,1
110965,39,Male,Single,Graduate,Employee,143928,3,3,833,18,1179.91,39,19,4.9,12,9,0,1,77.04,2.4,10,UPI,Mobile,1
110966,37,Female,Single,Post Graduate,Employee,83101,2,4,605,24,248.43,199,5,29.2,12,4,1,1,43.95,1.4,2,Net Banking,Desktop,0
110967,35,Male,Single,High School,Employee,110382,2,2,808,35,1258.08,200,21,20.1,3,9,0,1,95.89,2.9,4,Cash,Mobile,1
110968,18,Female,Married,Graduate,Business,48698,2,2,494,1,440.18,325,27,32.4,14,8,1,0,53.45,3.0,3,UPI,Mobile,1
110969,47,Male,Married,Post Graduate,Business,85934,2,5,780,26,1288.02,98,25,17.0,2,8,1,0,62.29,3.1,7,Debit Card,Mobile,1
110970,50,Female,Single,Post Graduate,Retired,87067,2,2,371,4,195.66,347,27,21.9,7,7,1,1,8.06,4.0,5,UPI,Mobile,1
110971,41,Male,Married,Graduate,Business,108847,2,1,619,26,1052.38,195,22,21.6,0,10,1,1,2.34,3.1,1,UPI,Mobile,1
110972,31,Male,Married,Graduate,Employee,130441,1,2,679,11,442.17,311,24,19.1,12,6,0,0,42.48,2.6,3,Cash,Mobile,0
110973,53,Female,Married,Post Graduate,Employee,35677,3,2,559,13,107.54,116,20,36.6,14,2,1,1,29.92,3.5,5,Net Banking,Desktop,1
110974,22,Male,Single,Graduate,Self-Employed,142237,3,3,651,19,1067.72,58,11,27.5,9,6,1,0,31.54,2.0,3,Cash,Tablet,1
110975,28,Female,Married,Post Graduate,Self-Employed,108503,2,4,672,14,1306.73,219,5,39.1,13,10,1,1,39.94,1.3,8,Cash,Tablet,1
110976,41,Male,Divorced,Graduate,Student,33333,2,2,569,35,1049.62,12,12,4.2,12,5,1,0,40.59,1.9,3,Debit Card,Mobile,1
110977,48,Female,Single,Graduate,Employee,94454,3,2,626,13,1459.83,205,6,25.1,11,7,0,0,50.71,2.5,10,Cash,Mobile,1
110978,30,Female,Single,Graduate,Employee,20192,1,1,358,21,1043.74,231,17,33.2,1,1,1,1,55.48,2.6,10,UPI,Mobile,1
110979,33,Female,Single,Post Graduate,Employee,97712,1,1,446,38,419.71,177,29,30.6,14,0,0,0,99.98,4.3,3,Debit Card,Mobile,0
110980,41,Female,Married,Post Graduate,Employee,31066,3,6,405,39,1087.66,176,13,23.2,2,10,0,1,83.22,2.6,4,Debit Card,Mobile,0
110981,30,Female,Married,High School,Employee,31530,3,5,778,4,481.22,55,6,19.5,3,8,1,1,51.14,4.3,5,UPI,Mobile,1
110982,41,Female,Single,Post Graduate,Employee,49825,2,1,497,26,209.23,323,5,20.3,19,0,0,1,62.77,4.5,1,Credit Card,Desktop,1
110983,43,Male,Single,Graduate,Employee,112508,2,2,430,29,855.12,197,27,27.5,10,5,0,1,75.16,2.1,5,Credit Card,Mobile,1
110984,19,Female,Divorced,High School,Self-Employed,127705,3,1,814,34,84.7,95,17,17.6,15,0,1,1,63.56,4.7,4,Net Banking,Mobile,1
110985,33,Male,Married,Post Graduate,Employee,132453,3,6,859,19,913.97,239,21,2.1,7,9,0,0,95.43,1.8,9,Credit Card,Mobile,1
110986,55,Male,Divorced,Graduate,Employee,25899,3,6,671,7,1143.46,114,14,29.2,20,3,1,0,69.21,4.3,8,Cash,Desktop,1
110987,63,Male,Married,Post Graduate,Self-Employed,78038,2,4,440,31,399.31,259,13,25.7,11,5,1,1,25.19,3.0,2,Cash,Desktop,1
110988,18,Female,Single,High School,Student,105617,3,3,672,25,1401.98,16,18,21.2,14,4,1,1,40.88,2.4,2,Net Banking,Mobile,1
110989,66,Male,Single,Graduate,Employee,43170,2,3,653,15,1461.64,346,21,4.9,4,4,1,1,89.79,2.5,10,Debit Card,Mobile,1
110990,28,Female,Married,Graduate,Employee,120716,1,5,475,9,260.82,161,15,16.3,0,7,1,1,70.89,1.3,8,Credit Card,Desktop,0
110991,68,Male,Single,High School,Student,87148,2,5,665,1,1333.95,269,26,21.3,7,6,0,1,30.95,2.2,5,Debit Card,Mobile,1
110992,52,Male,Single,High School,Student,99553,2,5,543,10,747.89,149,13,25.5,7,4,0,1,31.63,2.5,2,Credit Card,Mobile,1
110993,60,Female,Single,Graduate,Employee,81531,1,3,493,22,62.62,47,21,15.9,13,0,0,0,45.68,1.4,1,Cash,Mobile,0
110994,46,Male,Divorced,Graduate,Employee,89185,3,4,569,19,900.57,325,4,1.2,9,10,0,0,27.48,4.4,6,Net Banking,Mobile,0
110995,54,Male,Single,High School,Employee,89376,3,2,658,35,249.45,284,7,8.0,7,2,1,1,24.58,3.3,9,UPI,Mobile,1
110996,34,Male,Single,High School,Business,72716,1,4,811,23,104.3,354,8,28.1,5,6,0,1,72.84,4.3,2,Cash,Mobile,1
110997,56,Female,Married,Graduate,Self-Employed,63855,3,2,798,33,88.24,199,10,38.0,3,3,0,1,13.96,2.6,10,Cash,Mobile,1
110998,59,Male,Married,Post Graduate,Employee,93024,2,1,438,18,1277.01,57,10,16.5,8,4,0,1,53.95,1.8,9,Net Banking,Mobile,1
110999,45,Male,Divorced,Post Graduate,Student,117911,2,3,609,21,1175.01,74,4,4.7,18,7,1,0,44.77,3.6,7,Debit Card,Mobile,1
111000,46,Female,Married,Graduate,Employee,20798,1,6,749,8,368.26,288,24,17.6,14,8,1,0,47.16,4.1,3,Net Banking,Mobile,0
111001,60,Male,Single,Graduate,Self-Employed,67211,1,3,401,25,542.54,148,23,33.7,8,6,0,1,4.57,3.4,2,UPI,Mobile,1
111002,20,Female,Single,Post Graduate,Employee,107675,1,5,569,18,1302.58,347,8,31.7,14,10,1,0,99.85,2.4,5,Credit Card,Mobile,0
111003,69,Male,Divorced,Post Graduate,Employee,42239,2,3,398,20,778.55,203,28,15.5,2,3,0,0,63.5,4.8,1,Net Banking,Desktop,0
111004,27,Male,Married,High School,Self-Employed,97178,2,1,601,39,1291.1,359,26,1.1,8,10,1,1,88.52,4.5,6,Net Banking,Mobile,1
111005,59,Female,Married,Graduate,Employee,43167,1,4,746,11,837.44,284,21,14.0,2,10,1,1,36.91,4.8,5,Credit Card,Mobile,1
111006,31,Female,Single,Post Graduate,Employee,84761,3,1,857,17,250.09,329,4,30.8,4,9,0,1,80.35,3.3,9,Debit Card,Mobile,0
111007,29,Female,Single,Post Graduate,Employee,120369,2,4,735,38,562.69,45,3,34.9,10,6,0,1,3.38,4.3,10,Net Banking,Mobile,1
111008,64,Female,Married,Graduate,Self-Employed,120525,1,5,347,8,1498.74,12,11,18.2,15,4,0,1,82.06,3.9,6,Cash,Mobile,1
111009,59,Male,Married,Graduate,Student,62521,2,4,856,37,1294.87,333,8,2.1,10,0,1,0,67.68,4.7,7,Net Banking,Desktop,1
111010,47,Male,Divorced,Graduate,Student,100407,3,4,897,34,967.87,54,26,22.6,13,7,1,0,74.97,1.5,10,Debit Card,Mobile,1
111011,49,Male,Married,Post Graduate,Business,70856,2,4,589,36,491.57,134,15,4.7,4,3,1,1,25.5,2.3,1,Cash,Desktop,1
111012,49,Female,Married,High School,Employee,48015,2,5,672,11,780.29,327,27,29.2,11,2,0,0,42.59,1.3,1,Credit Card,Mobile,0
111013,59,Female,Married,Graduate,Employee,64317,1,6,879,0,1305.75,137,30,25.4,16,7,1,1,99.38,1.5,6,Credit Card,Mobile,0
111014,49,Female,Married,Graduate,Self-Employed,149287,1,3,848,19,1392.08,54,13,6.9,11,8,1,1,8.8,1.6,8,Debit Card,Desktop,1
111015,43,Male,Single,Post Graduate,Employee,109667,1,3,847,16,521.92,157,23,32.4,10,3,1,0,28.04,4.1,4,Credit Card,Mobile,1
111016,68,Female,Divorced,Graduate,Employee,37581,3,6,334,39,83.38,16,23,13.5,12,1,1,1,71.14,3.1,4,Debit Card,Mobile,0
111017,18,Female,Married,Graduate,Business,80603,2,3,791,3,1327.68,276,16,32.1,14,7,1,1,66.28,4.0,8,Cash,Desktop,1
111018,59,Female,Divorced,High School,Employee,129229,3,6,872,1,1058.83,213,13,37.7,12,6,0,1,98.47,2.0,4,Net Banking,Desktop,1
111019,19,Female,Married,Post Graduate,Employee,80632,3,2,613,20,1226.97,173,12,21.0,2,6,1,1,54.94,3.1,7,UPI,Mobile,0
111020,34,Female,Single,Post Graduate,Retired,78841,2,2,610,1,1317.32,94,10,2.2,15,6,1,1,68.16,2.9,8,Credit Card,Mobile,0
111021,47,Male,Single,Post Graduate,Employee,96361,1,2,347,9,539.69,365,9,18.0,17,4,1,1,61.1,2.1,9,Cash,Desktop,0
111022,56,Male,Single,High School,Employee,119840,3,1,602,10,454.55,274,27,21.0,2,8,0,1,72.73,3.8,6,Debit Card,Tablet,1
111023,24,Male,Single,Graduate,Student,75774,1,3,738,15,1461.79,157,11,11.1,11,10,1,1,96.78,1.2,7,Cash,Mobile,0
111024,69,Male,Single,High School,Employee,116829,3,4,759,2,593.12,293,26,13.8,20,1,1,0,28.56,3.4,7,Cash,Desktop,1
111025,44,Male,Married,Graduate,Employee,26573,3,5,442,12,935.4,225,4,11.5,20,3,1,1,62.89,1.9,10,Net Banking,Desktop,0
111026,26,Male,Single,Graduate,Self-Employed,32690,1,5,732,21,952.85,51,21,20.1,15,1,1,1,3.16,4.1,3,UPI,Desktop,1
111027,39,Male,Single,Post Graduate,Self-Employed,61474,3,2,634,33,1205.62,194,28,6.5,14,4,0,1,95.1,4.1,6,Net Banking,Mobile,1
111028,51,Female,Divorced,High School,Business,21493,2,1,475,32,128.47,67,15,9.7,14,9,1,1,51.23,2.6,6,UPI,Mobile,0
111029,63,Female,Single,Graduate,Employee,90501,3,2,350,25,753.56,142,6,22.6,13,9,1,1,41.28,1.6,2,UPI,Desktop,1
111030,66,Female,Married,High School,Employee,78470,3,2,513,27,1486.76,158,21,39.9,12,7,1,1,47.35,4.4,3,UPI,Mobile,1
111031,18,Male,Single,Graduate,Employee,75225,2,4,638,26,364.71,344,5,35.9,7,1,1,0,29.35,1.8,5,UPI,Mobile,1
111032,26,Male,Married,Graduate,Business,35193,2,6,837,35,1261.17,133,28,17.8,20,0,1,0,13.67,1.7,1,Net Banking,Mobile,1
111033,37,Male,Single,Graduate,Employee,64022,2,6,672,27,274.94,363,3,1.8,12,5,0,0,27.81,4.1,4,Net Banking,Mobile,0
111034,70,Female,Married,High School,Business,54424,2,3,350,38,1339.42,39,25,25.5,0,4,1,0,43.55,3.9,9,Net Banking,Mobile,1
111035,36,Female,Married,High School,Employee,55406,1,2,481,14,743.13,22,1,21.8,12,9,1,0,82.27,4.3,10,Credit Card,Mobile,1
111036,53,Male,Divorced,Graduate,Employee,31582,1,6,384,17,470.31,171,20,18.4,5,2,1,1,56.22,4.6,1,Cash,Mobile,1
111037,57,Female,Single,Post Graduate,Employee,135532,1,5,659,34,169.14,248,6,21.4,18,4,1,1,57.96,4.7,3,Debit Card,Mobile,1
111038,62,Male,Single,Graduate,Employee,144283,2,3,780,4,951.4,118,1,22.0,0,1,1,1,44.22,4.2,7,Net Banking,Mobile,1
111039,21,Female,Married,Post Graduate,Retired,52521,1,1,576,6,350.55,22,8,23.6,2,5,0,1,85.0,2.9,10,Cash,Desktop,0
111040,26,Male,Single,Post Graduate,Employee,36309,1,3,758,17,1130.6,57,6,2.5,9,7,0,0,55.92,2.1,2,UPI,Mobile,0
